t_s,hops_fwd,hops_rev,rtt_prop_ms,path_changed,path_fwd
107.4,10,10,87.455,0,1584-337-336-335-313-291-269-247-225-224-1585
107.5,10,10,87.455,0,1584-337-336-335-313-291-269-247-225-224-1585
107.6,10,10,87.455,0,1584-337-336-335-313-291-269-247-225-224-1585
107.7,10,10,87.455,0,1584-337-336-335-313-291-269-247-225-224-1585
107.8,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
107.9,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.0,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.1,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.2,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.3,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.4,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.5,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.6,10,10,87.456,0,1584-337-336-335-313-291-269-247-225-224-1585
108.7,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
108.8,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
108.9,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
109.0,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
109.1,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
109.2,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
109.3,10,10,87.457,0,1584-337-336-335-313-291-269-247-225-224-1585
109.4,10,10,87.458,0,1584-337-336-335-313-291-269-247-225-224-1585
109.5,10,10,87.458,0,1584-337-336-335-313-291-269-247-225-224-1585
109.6,10,10,87.458,0,1584-337-336-335-313-291-269-247-225-224-1585
109.7,10,10,87.458,0,1584-337-336-335-313-291-269-247-225-224-1585
109.8,10,10,87.458,0,1584-337-336-335-313-291-269-247-225-224-1585
109.9,10,10,87.458,0,1584-337-336-335-313-291-269-247-225-224-1585
110.0,10,10,87.459,0,1584-337-336-335-313-291-269-247-225-224-1585
110.1,10,10,87.459,0,1584-337-336-335-313-291-269-247-225-224-1585
110.2,10,10,87.459,0,1584-337-336-335-313-291-269-247-225-224-1585
110.3,10,10,87.459,0,1584-337-336-335-313-291-269-247-225-224-1585
110.4,10,10,87.459,0,1584-337-336-335-313-291-269-247-225-224-1585
110.5,10,10,87.460,0,1584-337-336-335-313-291-269-247-225-224-1585
110.6,10,10,87.460,0,1584-337-336-335-313-291-269-247-225-224-1585
110.7,10,10,87.460,0,1584-337-336-335-313-291-269-247-225-224-1585
110.8,10,10,87.460,0,1584-337-336-335-313-291-269-247-225-224-1585
110.9,10,10,87.460,0,1584-337-336-335-313-291-269-247-225-224-1585
111.0,10,10,87.461,0,1584-337-336-335-313-291-269-247-225-224-1585
111.1,10,10,87.461,0,1584-337-336-335-313-291-269-247-225-224-1585
111.2,10,10,87.461,0,1584-337-336-335-313-291-269-247-225-224-1585
111.3,10,10,87.461,0,1584-337-336-335-313-291-269-247-225-224-1585
111.4,10,10,87.462,0,1584-337-336-335-313-291-269-247-225-224-1585
111.5,10,10,87.462,0,1584-337-336-335-313-291-269-247-225-224-1585
111.6,10,10,87.462,0,1584-337-336-335-313-291-269-247-225-224-1585
111.7,10,10,87.462,0,1584-337-336-335-313-291-269-247-225-224-1585
111.8,10,10,87.463,0,1584-337-336-335-313-291-269-247-225-224-1585
111.9,10,10,87.463,0,1584-337-336-335-313-291-269-247-225-224-1585
112.0,10,10,87.463,0,1584-337-336-335-313-291-269-247-225-224-1585
112.1,10,10,87.463,0,1584-337-336-335-313-291-269-247-225-224-1585
112.2,10,10,87.464,0,1584-337-336-335-313-291-269-247-225-224-1585
112.3,10,10,87.464,0,1584-337-336-335-313-291-269-247-225-224-1585
112.4,10,10,87.464,0,1584-337-336-335-313-291-269-247-225-224-1585
112.5,10,10,87.464,0,1584-337-336-335-313-291-269-247-225-224-1585
112.6,10,10,87.465,0,1584-337-336-335-313-291-269-247-225-224-1585
112.7,10,10,87.465,0,1584-337-336-335-313-291-269-247-225-224-1585
112.8,10,10,87.465,0,1584-337-336-335-313-291-269-247-225-224-1585
112.9,10,10,87.466,0,1584-337-336-335-313-291-269-247-225-224-1585
113.0,10,10,87.466,0,1584-337-336-335-313-291-269-247-225-224-1585
113.1,10,10,87.466,0,1584-337-336-335-313-291-269-247-225-224-1585
113.2,10,10,87.467,0,1584-337-336-335-313-291-269-247-225-224-1585
113.3,10,10,87.467,0,1584-337-336-335-313-291-269-247-225-224-1585
113.4,10,10,87.467,0,1584-337-336-335-313-291-269-247-225-224-1585
113.5,10,10,87.467,0,1584-337-336-335-313-291-269-247-225-224-1585
113.6,10,10,87.468,0,1584-337-336-335-313-291-269-247-225-224-1585
113.7,10,10,87.468,0,1584-337-336-335-313-291-269-247-225-224-1585
113.8,10,10,87.468,0,1584-337-336-335-313-291-269-247-225-224-1585
113.9,10,10,87.469,0,1584-337-336-335-313-291-269-247-225-224-1585
114.0,10,10,87.469,0,1584-337-336-335-313-291-269-247-225-224-1585
114.1,10,10,87.470,0,1584-337-336-335-313-291-269-247-225-224-1585
114.2,10,10,87.470,0,1584-337-336-335-313-291-269-247-225-224-1585
114.3,10,10,87.470,0,1584-337-336-335-313-291-269-247-225-224-1585
114.4,10,10,87.471,0,1584-337-336-335-313-291-269-247-225-224-1585
114.5,10,10,87.471,0,1584-337-336-335-313-291-269-247-225-224-1585
114.6,10,10,87.471,0,1584-337-336-335-313-291-269-247-225-224-1585
114.7,10,10,87.472,0,1584-337-336-335-313-291-269-247-225-224-1585
114.8,10,10,87.472,0,1584-337-336-335-313-291-269-247-225-224-1585
114.9,10,10,87.472,0,1584-337-336-335-313-291-269-247-225-224-1585
115.0,10,10,87.473,0,1584-337-336-335-313-291-269-247-225-224-1585
115.1,10,10,87.473,0,1584-337-336-335-313-291-269-247-225-224-1585
115.2,10,10,87.474,0,1584-337-336-335-313-291-269-247-225-224-1585
115.3,10,10,87.474,0,1584-337-336-335-313-291-269-247-225-224-1585
115.4,10,10,87.474,0,1584-337-336-335-313-291-269-247-225-224-1585
115.5,10,10,87.475,0,1584-337-336-335-313-291-269-247-225-224-1585
115.6,10,10,87.475,0,1584-337-336-335-313-291-269-247-225-224-1585
115.7,10,10,87.476,0,1584-337-336-335-313-291-269-247-225-224-1585
115.8,10,10,87.476,0,1584-337-336-335-313-291-269-247-225-224-1585
115.9,10,10,87.477,0,1584-337-336-335-313-291-269-247-225-224-1585
116.0,10,10,87.477,0,1584-337-336-335-313-291-269-247-225-224-1585
116.1,10,10,87.477,0,1584-337-336-335-313-291-269-247-225-224-1585
116.2,10,10,87.478,0,1584-337-336-335-313-291-269-247-225-224-1585
116.3,10,10,87.478,0,1584-337-336-335-313-291-269-247-225-224-1585
116.4,10,10,87.479,0,1584-337-336-335-313-291-269-247-225-224-1585
116.5,10,10,87.479,0,1584-337-336-335-313-291-269-247-225-224-1585
116.6,10,10,87.480,0,1584-337-336-335-313-291-269-247-225-224-1585
116.7,10,10,87.480,0,1584-337-336-335-313-291-269-247-225-224-1585
116.8,10,10,87.481,0,1584-337-336-335-313-291-269-247-225-224-1585
116.9,10,10,87.481,0,1584-337-336-335-313-291-269-247-225-224-1585
117.0,10,10,87.481,0,1584-337-336-335-313-291-269-247-225-224-1585
117.1,10,10,87.482,0,1584-337-336-335-313-291-269-247-225-224-1585
117.2,10,10,87.482,0,1584-337-336-335-313-291-269-247-225-224-1585
117.3,10,10,87.483,0,1584-337-336-335-313-291-269-247-225-224-1585
117.4,10,10,87.483,0,1584-337-336-335-313-291-269-247-225-224-1585
117.5,10,10,87.484,0,1584-337-336-335-313-291-269-247-225-224-1585
117.6,10,10,87.484,0,1584-337-336-335-313-291-269-247-225-224-1585
117.7,10,10,87.485,0,1584-337-336-335-313-291-269-247-225-224-1585
117.8,10,10,87.485,0,1584-337-336-335-313-291-269-247-225-224-1585
117.9,10,10,87.486,0,1584-337-336-335-313-291-269-247-225-224-1585
118.0,10,10,87.486,0,1584-337-336-335-313-291-269-247-225-224-1585
118.1,10,10,87.487,0,1584-337-336-335-313-291-269-247-225-224-1585
118.2,10,10,87.487,0,1584-337-336-335-313-291-269-247-225-224-1585
118.3,10,10,87.488,0,1584-337-336-335-313-291-269-247-225-224-1585
118.4,10,10,87.488,0,1584-337-336-335-313-291-269-247-225-224-1585
118.5,10,10,87.489,0,1584-337-336-335-313-291-269-247-225-224-1585
118.6,10,10,87.490,0,1584-337-336-335-313-291-269-247-225-224-1585
118.7,10,10,87.490,0,1584-337-336-335-313-291-269-247-225-224-1585
118.8,10,10,87.491,0,1584-337-336-335-313-291-269-247-225-224-1585
118.9,10,10,87.491,0,1584-337-336-335-313-291-269-247-225-224-1585
119.0,10,10,87.492,0,1584-337-336-335-313-291-269-247-225-224-1585
119.1,10,10,87.492,0,1584-337-336-335-313-291-269-247-225-224-1585
119.2,10,10,87.493,0,1584-337-336-335-313-291-269-247-225-224-1585
119.3,10,10,87.493,0,1584-337-336-335-313-291-269-247-225-224-1585
119.4,10,10,87.494,0,1584-337-336-335-313-291-269-247-225-224-1585
119.5,10,10,87.495,0,1584-337-336-335-313-291-269-247-225-224-1585
119.6,10,10,87.495,0,1584-337-336-335-313-291-269-247-225-224-1585
119.7,10,10,87.496,0,1584-337-336-335-313-291-269-247-225-224-1585
119.8,10,10,87.496,0,1584-337-336-335-313-291-269-247-225-224-1585
119.9,10,10,87.497,0,1584-337-336-335-313-291-269-247-225-224-1585
120.0,10,10,87.497,0,1584-337-336-335-313-291-269-247-225-224-1585
120.1,10,10,87.498,0,1584-337-336-335-313-291-269-247-225-224-1585
120.2,10,10,87.499,0,1584-337-336-335-313-291-269-247-225-224-1585
120.3,10,10,87.499,0,1584-337-336-335-313-291-269-247-225-224-1585
120.4,10,10,87.500,0,1584-337-336-335-313-291-269-247-225-224-1585
120.5,10,10,87.501,0,1584-337-336-335-313-291-269-247-225-224-1585
120.6,10,10,87.501,0,1584-337-336-335-313-291-269-247-225-224-1585
120.7,10,10,87.502,0,1584-337-336-335-313-291-269-247-225-224-1585
120.8,10,10,87.502,0,1584-337-336-335-313-291-269-247-225-224-1585
120.9,10,10,87.503,0,1584-337-336-335-313-291-269-247-225-224-1585
121.0,10,10,87.504,0,1584-337-336-335-313-291-269-247-225-224-1585
121.1,10,10,87.504,0,1584-337-336-335-313-291-269-247-225-224-1585
121.2,10,10,87.505,0,1584-337-336-335-313-291-269-247-225-224-1585
121.3,10,10,87.506,0,1584-337-336-335-313-291-269-247-225-224-1585
121.4,10,10,87.506,0,1584-337-336-335-313-291-269-247-225-224-1585
121.5,10,10,87.507,0,1584-337-336-335-313-291-269-247-225-224-1585
121.6,10,10,90.568,1,1584-337-336-335-313-291-269-247-246-245-1585
121.7,10,10,90.565,0,1584-337-336-335-313-291-269-247-246-245-1585
121.8,10,10,90.563,0,1584-337-336-335-313-291-269-247-246-245-1585
121.9,10,10,90.561,0,1584-337-336-335-313-291-269-247-246-245-1585
122.0,10,10,90.559,0,1584-337-336-335-313-291-269-247-246-245-1585
122.1,10,10,90.557,0,1584-337-336-335-313-291-269-247-246-245-1585
122.2,10,10,90.555,0,1584-337-336-335-313-291-269-247-246-245-1585
122.3,10,10,90.553,0,1584-337-336-335-313-291-269-247-246-245-1585
122.4,10,10,90.551,0,1584-337-336-335-313-291-269-247-246-245-1585
122.5,10,10,90.549,0,1584-337-336-335-313-291-269-247-246-245-1585
122.6,10,10,90.547,0,1584-337-336-335-313-291-269-247-246-245-1585
122.7,10,10,90.545,0,1584-337-336-335-313-291-269-247-246-245-1585
122.8,10,10,90.544,0,1584-337-336-335-313-291-269-247-246-245-1585
122.9,10,10,90.542,0,1584-337-336-335-313-291-269-247-246-245-1585
123.0,10,10,90.540,0,1584-337-336-335-313-291-269-247-246-245-1585
123.1,10,10,90.538,0,1584-337-336-335-313-291-269-247-246-245-1585
123.2,10,10,90.536,0,1584-337-336-335-313-291-269-247-246-245-1585
123.3,10,10,90.534,0,1584-337-336-335-313-291-269-247-246-245-1585
123.4,10,10,90.532,0,1584-337-336-335-313-291-269-247-246-245-1585
123.5,10,10,90.530,0,1584-337-336-335-313-291-269-247-246-245-1585
123.6,10,10,90.528,0,1584-337-336-335-313-291-269-247-246-245-1585
123.7,10,10,90.526,0,1584-337-336-335-313-291-269-247-246-245-1585
123.8,10,10,90.524,0,1584-337-336-335-313-291-269-247-246-245-1585
123.9,10,10,90.522,0,1584-337-336-335-313-291-269-247-246-245-1585
124.0,10,10,90.520,0,1584-337-336-335-313-291-269-247-246-245-1585
124.1,10,10,90.519,0,1584-337-336-335-313-291-269-247-246-245-1585
124.2,10,10,90.517,0,1584-337-336-335-313-291-269-247-246-245-1585
124.3,10,10,90.515,0,1584-337-336-335-313-291-269-247-246-245-1585
124.4,10,10,90.513,0,1584-337-336-335-313-291-269-247-246-245-1585
124.5,10,10,90.511,0,1584-337-336-335-313-291-269-247-246-245-1585
124.6,10,10,90.509,0,1584-337-336-335-313-291-269-247-246-245-1585
124.7,10,10,90.507,0,1584-337-336-335-313-291-269-247-246-245-1585
124.8,10,10,90.505,0,1584-337-336-335-313-291-269-247-246-245-1585
124.9,10,10,90.504,0,1584-337-336-335-313-291-269-247-246-245-1585
125.0,10,10,90.502,0,1584-337-336-335-313-291-269-247-246-245-1585
125.1,10,10,90.500,0,1584-337-336-335-313-291-269-247-246-245-1585
125.2,10,10,90.498,0,1584-337-336-335-313-291-269-247-246-245-1585
125.3,10,10,90.496,0,1584-337-336-335-313-291-269-247-246-245-1585
125.4,10,10,90.495,0,1584-337-336-335-313-291-269-247-246-245-1585
125.5,10,10,90.493,0,1584-337-336-335-313-291-269-247-246-245-1585
125.6,10,10,90.491,0,1584-337-336-335-313-291-269-247-246-245-1585
125.7,10,10,90.489,0,1584-337-336-335-313-291-269-247-246-245-1585
125.8,10,10,90.487,0,1584-337-336-335-313-291-269-247-246-245-1585
125.9,10,10,90.486,0,1584-337-336-335-313-291-269-247-246-245-1585
126.0,10,10,90.484,0,1584-337-336-335-313-291-269-247-246-245-1585
126.1,10,10,90.482,0,1584-337-336-335-313-291-269-247-246-245-1585
126.2,10,10,90.480,0,1584-337-336-335-313-291-269-247-246-245-1585
126.3,10,10,90.479,0,1584-337-336-335-313-291-269-247-246-245-1585
126.4,10,10,90.477,0,1584-337-336-335-313-291-269-247-246-245-1585
126.5,10,10,90.475,0,1584-337-336-335-313-291-269-247-246-245-1585
126.6,10,10,90.473,0,1584-337-336-335-313-291-269-247-246-245-1585
126.7,10,10,90.472,0,1584-337-336-335-313-291-269-247-246-245-1585
126.8,10,10,90.470,0,1584-337-336-335-313-291-269-247-246-245-1585
126.9,10,10,90.468,0,1584-337-336-335-313-291-269-247-246-245-1585
127.0,10,10,90.467,0,1584-337-336-335-313-291-269-247-246-245-1585
127.1,10,10,90.465,0,1584-337-336-335-313-291-269-247-246-245-1585
127.2,10,10,90.463,0,1584-337-336-335-313-291-269-247-246-245-1585
127.3,10,10,90.461,0,1584-337-336-335-313-291-269-247-246-245-1585
127.4,10,10,90.460,0,1584-337-336-335-313-291-269-247-246-245-1585
127.5,10,10,90.458,0,1584-337-336-335-313-291-269-247-246-245-1585
127.6,10,10,90.456,0,1584-337-336-335-313-291-269-247-246-245-1585
127.7,10,10,90.455,0,1584-337-336-335-313-291-269-247-246-245-1585
127.8,10,10,90.453,0,1584-337-336-335-313-291-269-247-246-245-1585
127.9,10,10,90.451,0,1584-337-336-335-313-291-269-247-246-245-1585
128.0,10,10,90.450,0,1584-337-336-335-313-291-269-247-246-245-1585
128.1,10,10,90.448,0,1584-337-336-335-313-291-269-247-246-245-1585
128.2,10,10,90.447,0,1584-337-336-335-313-291-269-247-246-245-1585
128.3,10,10,90.445,0,1584-337-336-335-313-291-269-247-246-245-1585
128.4,10,10,90.443,0,1584-337-336-335-313-291-269-247-246-245-1585
128.5,10,10,90.442,0,1584-337-336-335-313-291-269-247-246-245-1585
128.6,10,10,90.440,0,1584-337-336-335-313-291-269-247-246-245-1585
128.7,10,10,90.439,0,1584-337-336-335-313-291-269-247-246-245-1585
128.8,10,10,90.437,0,1584-337-336-335-313-291-269-247-246-245-1585
128.9,10,10,90.435,0,1584-337-336-335-313-291-269-247-246-245-1585
129.0,10,10,90.434,0,1584-337-336-335-313-291-269-247-246-245-1585
129.1,10,10,90.432,0,1584-337-336-335-313-291-269-247-246-245-1585
129.2,10,10,90.431,0,1584-337-336-335-313-291-269-247-246-245-1585
129.3,10,10,90.429,0,1584-337-336-335-313-291-269-247-246-245-1585
129.4,10,10,90.428,0,1584-337-336-335-313-291-269-247-246-245-1585
129.5,10,10,90.426,0,1584-337-336-335-313-291-269-247-246-245-1585
129.6,10,10,90.424,0,1584-337-336-335-313-291-269-247-246-245-1585
129.7,10,10,90.423,0,1584-337-336-335-313-291-269-247-246-245-1585
129.8,10,10,90.421,0,1584-337-336-335-313-291-269-247-246-245-1585
129.9,10,10,90.420,0,1584-337-336-335-313-291-269-247-246-245-1585
130.0,10,10,90.418,0,1584-337-336-335-313-291-269-247-246-245-1585
130.1,10,10,90.417,0,1584-337-336-335-313-291-269-247-246-245-1585
130.2,10,10,90.415,0,1584-337-336-335-313-291-269-247-246-245-1585
130.3,10,10,90.414,0,1584-337-336-335-313-291-269-247-246-245-1585
130.4,10,10,90.412,0,1584-337-336-335-313-291-269-247-246-245-1585
130.5,10,10,90.411,0,1584-337-336-335-313-291-269-247-246-245-1585
130.6,10,10,90.409,0,1584-337-336-335-313-291-269-247-246-245-1585
130.7,10,10,90.408,0,1584-337-336-335-313-291-269-247-246-245-1585
130.8,10,10,90.406,0,1584-337-336-335-313-291-269-247-246-245-1585
130.9,10,10,90.405,0,1584-337-336-335-313-291-269-247-246-245-1585
131.0,10,10,90.404,0,1584-337-336-335-313-291-269-247-246-245-1585
131.1,10,10,90.402,0,1584-337-336-335-313-291-269-247-246-245-1585
131.2,10,10,90.401,0,1584-337-336-335-313-291-269-247-246-245-1585
131.3,10,10,90.399,0,1584-337-336-335-313-291-269-247-246-245-1585
131.4,10,10,90.398,0,1584-337-336-335-313-291-269-247-246-245-1585
131.5,10,10,90.396,0,1584-337-336-335-313-291-269-247-246-245-1585
131.6,10,10,90.395,0,1584-337-336-335-313-291-269-247-246-245-1585
131.7,10,10,90.394,0,1584-337-336-335-313-291-269-247-246-245-1585
131.8,10,10,90.392,0,1584-337-336-335-313-291-269-247-246-245-1585
131.9,10,10,90.391,0,1584-337-336-335-313-291-269-247-246-245-1585
132.0,10,10,90.389,0,1584-337-336-335-313-291-269-247-246-245-1585
132.1,10,10,90.388,0,1584-337-336-335-313-291-269-247-246-245-1585
132.2,10,10,90.387,0,1584-337-336-335-313-291-269-247-246-245-1585
132.3,10,10,90.385,0,1584-337-336-335-313-291-269-247-246-245-1585
132.4,10,10,90.384,0,1584-337-336-335-313-291-269-247-246-245-1585
132.5,10,10,90.383,0,1584-337-336-335-313-291-269-247-246-245-1585
132.6,10,10,90.381,0,1584-337-336-335-313-291-269-247-246-245-1585
132.7,10,10,90.380,0,1584-337-336-335-313-291-269-247-246-245-1585
132.8,10,10,90.379,0,1584-337-336-335-313-291-269-247-246-245-1585
132.9,10,10,90.377,0,1584-337-336-335-313-291-269-247-246-245-1585
133.0,10,10,90.376,0,1584-337-336-335-313-291-269-247-246-245-1585
133.1,10,10,90.375,0,1584-337-336-335-313-291-269-247-246-245-1585
133.2,10,10,90.373,0,1584-337-336-335-313-291-269-247-246-245-1585
133.3,10,10,90.372,0,1584-337-336-335-313-291-269-247-246-245-1585
133.4,10,10,90.371,0,1584-337-336-335-313-291-269-247-246-245-1585
133.5,10,10,90.369,0,1584-337-336-335-313-291-269-247-246-245-1585
133.6,10,10,90.368,0,1584-337-336-335-313-291-269-247-246-245-1585
133.7,10,10,90.367,0,1584-337-336-335-313-291-269-247-246-245-1585
133.8,10,10,90.366,0,1584-337-336-335-313-291-269-247-246-245-1585
133.9,10,10,90.364,0,1584-337-336-335-313-291-269-247-246-245-1585
134.0,10,10,90.363,0,1584-337-336-335-313-291-269-247-246-245-1585
134.1,10,10,90.362,0,1584-337-336-335-313-291-269-247-246-245-1585
134.2,10,10,90.361,0,1584-337-336-335-313-291-269-247-246-245-1585
134.3,10,10,90.359,0,1584-337-336-335-313-291-269-247-246-245-1585
134.4,10,10,90.358,0,1584-337-336-335-313-291-269-247-246-245-1585
134.5,10,10,90.357,0,1584-337-336-335-313-291-269-247-246-245-1585
134.6,10,10,90.356,0,1584-337-336-335-313-291-269-247-246-245-1585
134.7,10,10,90.354,0,1584-337-336-335-313-291-269-247-246-245-1585
134.8,10,10,90.353,0,1584-337-336-335-313-291-269-247-246-245-1585
134.9,10,10,90.352,0,1584-337-336-335-313-291-269-247-246-245-1585
135.0,10,10,90.351,0,1584-337-336-335-313-291-269-247-246-245-1585
135.1,10,10,90.350,0,1584-337-336-335-313-291-269-247-246-245-1585
135.2,10,10,90.348,0,1584-337-336-335-313-291-269-247-246-245-1585
135.3,10,10,90.347,0,1584-337-336-335-313-291-269-247-246-245-1585
135.4,10,10,90.346,0,1584-337-336-335-313-291-269-247-246-245-1585
135.5,10,10,90.345,0,1584-337-336-335-313-291-269-247-246-245-1585
135.6,10,10,90.344,0,1584-337-336-335-313-291-269-247-246-245-1585
135.7,10,10,90.343,0,1584-337-336-335-313-291-269-247-246-245-1585
135.8,10,10,90.342,0,1584-337-336-335-313-291-269-247-246-245-1585
135.9,10,10,90.340,0,1584-337-336-335-313-291-269-247-246-245-1585
136.0,10,10,90.339,0,1584-337-336-335-313-291-269-247-246-245-1585
136.1,10,10,90.338,0,1584-337-336-335-313-291-269-247-246-245-1585
136.2,10,10,90.337,0,1584-337-336-335-313-291-269-247-246-245-1585
136.3,10,10,90.336,0,1584-337-336-335-313-291-269-247-246-245-1585
136.4,10,10,90.335,0,1584-337-336-335-313-291-269-247-246-245-1585
136.5,10,10,90.334,0,1584-337-336-335-313-291-269-247-246-245-1585
136.6,10,10,90.333,0,1584-337-336-335-313-291-269-247-246-245-1585
136.7,10,10,90.332,0,1584-337-336-335-313-291-269-247-246-245-1585
136.8,10,10,90.330,0,1584-337-336-335-313-291-269-247-246-245-1585
136.9,10,10,90.329,0,1584-337-336-335-313-291-269-247-246-245-1585
137.0,10,10,90.328,0,1584-337-336-335-313-291-269-247-246-245-1585
137.1,10,10,90.327,0,1584-337-336-335-313-291-269-247-246-245-1585
137.2,10,10,90.326,0,1584-337-336-335-313-291-269-247-246-245-1585
137.3,10,10,90.325,0,1584-337-336-335-313-291-269-247-246-245-1585
137.4,10,10,90.324,0,1584-337-336-335-313-291-269-247-246-245-1585
137.5,10,10,90.323,0,1584-337-336-335-313-291-269-247-246-245-1585
137.6,10,10,90.322,0,1584-337-336-335-313-291-269-247-246-245-1585
137.7,10,10,90.321,0,1584-337-336-335-313-291-269-247-246-245-1585
137.8,10,10,90.320,0,1584-337-336-335-313-291-269-247-246-245-1585
137.9,10,10,90.319,0,1584-337-336-335-313-291-269-247-246-245-1585
138.0,10,10,90.318,0,1584-337-336-335-313-291-269-247-246-245-1585
138.1,10,10,90.317,0,1584-337-336-335-313-291-269-247-246-245-1585
138.2,10,10,90.316,0,1584-337-336-335-313-291-269-247-246-245-1585
138.3,10,10,90.315,0,1584-337-336-335-313-291-269-247-246-245-1585
138.4,10,10,90.314,0,1584-337-336-335-313-291-269-247-246-245-1585
138.5,10,10,90.313,0,1584-337-336-335-313-291-269-247-246-245-1585
138.6,10,10,90.312,0,1584-337-336-335-313-291-269-247-246-245-1585
138.7,10,10,90.311,0,1584-337-336-335-313-291-269-247-246-245-1585
138.8,10,10,90.310,0,1584-337-336-335-313-291-269-247-246-245-1585
138.9,10,10,90.309,0,1584-337-336-335-313-291-269-247-246-245-1585
139.0,10,10,90.308,0,1584-337-336-335-313-291-269-247-246-245-1585
139.1,10,10,90.308,0,1584-337-336-335-313-291-269-247-246-245-1585
139.2,10,10,90.307,0,1584-337-336-335-313-291-269-247-246-245-1585
139.3,10,10,90.306,0,1584-337-336-335-313-291-269-247-246-245-1585
139.4,10,10,90.305,0,1584-337-336-335-313-291-269-247-246-245-1585
139.5,10,10,90.304,0,1584-337-336-335-313-291-269-247-246-245-1585
139.6,10,10,90.303,0,1584-337-336-335-313-291-269-247-246-245-1585
139.7,10,10,90.302,0,1584-337-336-335-313-291-269-247-246-245-1585
139.8,10,10,90.301,0,1584-337-336-335-313-291-269-247-246-245-1585
139.9,10,10,90.300,0,1584-337-336-335-313-291-269-247-246-245-1585
140.0,10,10,90.300,0,1584-337-336-335-313-291-269-247-246-245-1585
140.1,10,10,90.299,0,1584-337-336-335-313-291-269-247-246-245-1585
140.2,10,10,90.298,0,1584-337-336-335-313-291-269-247-246-245-1585
140.3,10,10,90.297,0,1584-337-336-335-313-291-269-247-246-245-1585
140.4,10,10,90.296,0,1584-337-336-335-313-291-269-247-246-245-1585
140.5,10,10,90.295,0,1584-337-336-335-313-291-269-247-246-245-1585
140.6,10,10,90.294,0,1584-337-336-335-313-291-269-247-246-245-1585
140.7,10,10,90.294,0,1584-337-336-335-313-291-269-247-246-245-1585
140.8,10,10,90.293,0,1584-337-336-335-313-291-269-247-246-245-1585
140.9,10,10,90.292,0,1584-337-336-335-313-291-269-247-246-245-1585
141.0,10,10,90.291,0,1584-337-336-335-313-291-269-247-246-245-1585
141.1,10,10,90.290,0,1584-337-336-335-313-291-269-247-246-245-1585
141.2,10,10,90.290,0,1584-337-336-335-313-291-269-247-246-245-1585
141.3,10,10,90.289,0,1584-337-336-335-313-291-269-247-246-245-1585
141.4,10,10,90.288,0,1584-337-336-335-313-291-269-247-246-245-1585
141.5,10,10,90.287,0,1584-337-336-335-313-291-269-247-246-245-1585
141.6,10,10,90.287,0,1584-337-336-335-313-291-269-247-246-245-1585
141.7,10,10,90.286,0,1584-337-336-335-313-291-269-247-246-245-1585
141.8,10,10,90.285,0,1584-337-336-335-313-291-269-247-246-245-1585
141.9,10,10,90.284,0,1584-337-336-335-313-291-269-247-246-245-1585
142.0,10,10,90.284,0,1584-337-336-335-313-291-269-247-246-245-1585
142.1,10,10,90.283,0,1584-337-336-335-313-291-269-247-246-245-1585
142.2,10,10,90.282,0,1584-337-336-335-313-291-269-247-246-245-1585
142.3,10,10,90.281,0,1584-337-336-335-313-291-269-247-246-245-1585
142.4,10,10,90.281,0,1584-337-336-335-313-291-269-247-246-245-1585
142.5,10,10,90.280,0,1584-337-336-335-313-291-269-247-246-245-1585
142.6,10,10,90.279,0,1584-337-336-335-313-291-269-247-246-245-1585
142.7,10,10,90.279,0,1584-337-336-335-313-291-269-247-246-245-1585
142.8,10,10,90.278,0,1584-337-336-335-313-291-269-247-246-245-1585
142.9,10,10,90.277,0,1584-337-336-335-313-291-269-247-246-245-1585
143.0,10,10,90.277,0,1584-337-336-335-313-291-269-247-246-245-1585
143.1,10,10,90.276,0,1584-337-336-335-313-291-269-247-246-245-1585
143.2,10,10,90.275,0,1584-337-336-335-313-291-269-247-246-245-1585
143.3,10,10,90.275,0,1584-337-336-335-313-291-269-247-246-245-1585
143.4,10,10,90.274,0,1584-337-336-335-313-291-269-247-246-245-1585
143.5,10,10,90.273,0,1584-337-336-335-313-291-269-247-246-245-1585
143.6,10,10,90.273,0,1584-337-336-335-313-291-269-247-246-245-1585
143.7,10,10,90.272,0,1584-337-336-335-313-291-269-247-246-245-1585
143.8,10,10,90.272,0,1584-337-336-335-313-291-269-247-246-245-1585
143.9,10,10,90.271,0,1584-337-336-335-313-291-269-247-246-245-1585
144.0,10,10,90.270,0,1584-337-336-335-313-291-269-247-246-245-1585
